Study_ID,Cohort_ID,Shared_control_ID,Obs_ID,Country,Data_source,Data_location,Bird_species,Bird_common_name,Prey_species,Prey_common_name,Response,Measure,Direction,Detail_result,Note_result,Treatment_stimulus,Number_pattern,Diameter_pattern,Area_pattern,Shape_pattern,Control_stimulus,Note_stimulus,Type_prey,Shape_prey,Diet_bird,Bird_sex,Bird_age,Tn,Cn,T_mean,C_mean,MT_mean,MC_mean,T_sd,C_sd,T_proportion,C_proportion,Study_design,Dataset,Mean_median,T_mean_median,C_mean_median,Type_of_variance_statistic,T_se,C_se,T_variance_q1,T_variance_q3,C_variance_q1,C_variance_q3,Note
Forsman_2004,Forsman_2004_4,Forsman_2004_d,99,Sweden,fig. 2,p.144,Gallus_gallus,domestic fowl,none,none,proportion1,proportion,Decrease,propotion of attacked first,,conspicuous,2,9.49,70.73303714,circle,no pattern,yellow,artificial,abstract_butterfly,omnivore,NA,chick,30,30,NA,NA,0.79618,0.20382,NA,NA,0.20382,0.79618,dependent,predator,NA,0.20382,0.79618,NA,NA,NA,NA,NA,NA,NA,two-tailed binomial test; p = 0.02
Vallin_2010,Vallin_2010_1,Vallin_2010_a,100,Sweden,fig. 3,p.13,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,continuous,latency,Increase,latency to first approach ,,eyespot,4,5.09,20.34817416,eyespot,no pattern,unmanipulated+sham-painted on the basal part of their wings so as to leave theireyespots intact vs. control,real,butterfly,omnivore,NA,NA,33,22,171,317,,,275.739007,389.3045081,NA,NA,independent,predator,mean,171,317,SE,48,83,NA,NA,NA,NA,"both sex (prey); t-test: t53 = -2.0, p = 0.05"
Vallin_2010,Vallin_2010_1_1,Vallin_2010_a,101,Sweden,text,p.13,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,continuous,number,Decrease,number of approach ,,eyespot,4,5.09,20.34817416,eyespot,no pattern,unmanipulated vs. control,real,butterfly,omnivore,NA,NA,12,12,6.8,9.7,-6.8,-9.7,4.156921938,8.660254038,NA,NA,independent,predator,mean,6.8,9.7,SE,1.2,2.5,NA,NA,NA,NA,"male only (prey); Mann-Whitney U-test: U = 58, p = 0.44"
Vallin_2010,Vallin_2010_1_1,Vallin_2010_1a,102,Sweden,table. 1,p.13,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,continuous,latency,Increase,latency to first approach ,mean time in seconds from the beginning of a trial to when a blue tit first visited the log on the floor (first visit),eyespot,4,5.09,20.34817416,eyespot,no pattern,unmanipulated vs. control,real,butterfly,omnivore,NA,NA,9,12,138,322,,,165,342.9460599,NA,NA,independent,predator,mean,138,322,SE,55,99,NA,NA,NA,NA,male only (prey)
Vallin_2010,Vallin_2010_1_1,Vallin_2010_1a,103,Sweden,table. 1,p.13,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,continuous,latency,Increase,latency to first approach ,mean time in seconds from the beginning of a trial to when a blue tit first visited the log on the floor (first visit),eyespot,4,5.09,20.34817416,eyespot,no pattern,sham-painted on the basal part of their wings so as to leave theireyespots intact vs. control,real,butterfly,omnivore,NA,NA,12,12,264,322,,,536.9357503,342.9460599,NA,NA,independent,predator,mean,264,322,SE,155,99,NA,NA,NA,NA,male only (prey)
Vallin_2010,Vallin_2010_1_1,Vallin_2010_1a,104,Sweden,table. 1,p.13,Parus_caeruleus,blue tit,Saturnia_pavonia,emperor moth,continuous,latency,Increase,latency to first approach ,mean time in seconds from the beginning of a trial to when a blue tit first visited the log on the floor (first visit),eyespot,4,5.09,20.34817416,eyespot,no pattern,unmanipulated vs. control,real,butterfly,omnivore,NA,NA,12,10,104,313,,,152.4204711,139.140217,NA,NA,independent,predator,mean,104,313,SE,44,144,NA,NA,NA,NA,female sex (prey)
Merilaita_2011,Merilaita_2011_1,Merilaita_2011_a,105,Finland,fig. 2,p.1329,Ficedula_hypoleuca,pied flycatcher,Inachis_io,peacock butterfly,continuous,latency,Increase,latency to attack,,eyespot,4,9.91,77.13246137,eyespot,no pattern,authors manipulated the number of butterfly eyespots (2 or 4). They did not report the result each stimuli,real,butterfly,Invertebrate,NA,NA,25.5,25.5,979.7101449,342.0289855,,,731.8481838,263.4653462,NA,NA,dependent,predator,mean,979.7101449,342.0289855,SE,144.9275362,52.17391304,NA,NA,NA,NA,NA
Merilaita_2011,Merilaita_2011_2,Merilaita_2011_b,106,Finland,fig. 2,p.1329,Ficedula_hypoleuca,pied flycatcher,Inachis_io,peacock butterfly,continuous,latency,Increase,latency to attack,,eyespot,4,9.91,77.13246137,eyespot,no pattern,authors manipulated the number of butterfly eyespots (2 or 4). They did not report the result each stimuli,real,butterfly,Invertebrate,NA,NA,25.5,25.5,507.2463768,536.2318841,,,380.5610556,424.4719467,NA,NA,dependent,predator,mean,507.2463768,536.2318841,SE,75.36231884,84.05797101,NA,NA,NA,NA,NA
Olofsson&Jakobsson_2013,Olofsson&Jakobsson_2013_1,Olofsson&Jakobsson_2013_a,107,Sweden,fig. 3,p.293,Parus_caeruleus,blue tit,Lasiommata_megera,wall brown butterfly,continuous,latency,Increase,latency to landing until attack ,the time from landing on the perch in front of the butterfly until the attack was launched ,eyespot,1,3.929,12.12422365,eyespot,no pattern,"butterfly; birchbark as the background ; Authors made P. aegeria specimens eyespotless by detaching their forewings. Second, using a razor, they care-fully cut out the ventral apical eyespot from the forewing of L. megera specimens, and, from the sames pecimen, an equally large circular piece below the eyespot that functioned as a control marking. The cut-out circles, comprising a conspicuous eyespot or a dull brownish control, were glued onto the forewing-less P. aegeria specimens a few millimeters from the lower end of the hindwing margin ",real,butterfly,omnivore,NA,NA,4,4,1.19591,0.50792,,,1.52374,0,NA,NA,independent,predator,mean,1.19591,0.50792,SE,0.76187,0,NA,NA,NA,NA,
Olofsson&Jakobsson_2013,Olofsson&Jakobsson_2013_2,Olofsson&Jakobsson_2013_b,108,Sweden,fig. 3,p.293,Parus_caeruleus,blue tit,Lasiommata_megera,wall brown butterfly,continuous,latency,Increase,latency to landing until attack ,the time from landing on the perch in front of the butterfly until the attack was launched ,eyespot,1,3.929,12.12422365,eyespot,no pattern,"butterfly; oak bark back-ground; Authors made P. aegeria specimens eyespotless by detaching their forewings. Second, using a razor, they care-fully cut out the ventral apical eyespot from the forewing of L. megera specimens, and, from the sames pecimen, an equally large circular piece below the eyespot that functioned as a control marking. The cut-out circles, comprising a conspicuous eyespot or a dull brownish control, were glued onto the forewing-less P. aegeria specimens a few millimeters from the lower end of the hindwing margin ",real,butterfly,omnivore,NA,NA,6,6,0.81266,0,,,0.961375734,0,NA,NA,independent,predator,mean,0.81266,0,SE,0.39248,0,NA,NA,NA,NA,
Olofsson&Jakobsson_2013,Olofsson&Jakobsson_2013_1,Olofsson&Jakobsson_2013_a,109,Sweden,fig. 3,p.293,Parus_caeruleus,blue tit,Lasiommata_megera,wall brown butterfly,continuous,latency,Increase,latency to landing until attack ,the time from landing on the perch in front of the butterfly until the attack was launched ,eyespot,1,3.929,12.12422365,eyespot,no pattern,"butterfly; birchbark as the background ; Authors made P. aegeria specimens eyespotless by detaching their forewings. Second, using a razor, they care-fully cut out the ventral apical eyespot from the forewing of L. megera specimens, and, from the sames pecimen, an equally large circular piece below the eyespot that functioned as a control marking. The cut-out circles, comprising a conspicuous eyespot or a dull brownish control, were glued onto the forewing-less P. aegeria specimens a few millimeters from the lower end of the hindwing margin ",real,butterfly,omnivore,NA,NA,40,40,1.59301,2.11939,,,3.299963229,3.621187394,NA,NA,independent,predator,mean,1.59301,2.11939,SE,0.52177,0.57256,NA,NA,NA,NA,
Olofsson&Jakobsson_2013,Olofsson&Jakobsson_2013_2,Olofsson&Jakobsson_2013_b,110,Sweden,fig. 3,p.293,Parus_caeruleus,blue tit,Lasiommata_megera,wall brown butterfly,continuous,latency,Increase,latency to landing until attack ,the time from landing on the perch in front of the butterfly until the attack was launched ,eyespot,1,3.929,12.12422365,eyespot,no pattern,"butterfly; oak bark back-ground; Authors made P. aegeria specimens eyespotless by detaching their forewings. Second, using a razor, they care-fully cut out the ventral apical eyespot from the forewing of L. megera specimens, and, from the sames pecimen, an equally large circular piece below the eyespot that functioned as a control marking. The cut-out circles, comprising a conspicuous eyespot or a dull brownish control, were glued onto the forewing-less P. aegeria specimens a few millimeters from the lower end of the hindwing margin ",real,butterfly,omnivore,NA,NA,38,38,3.16755,2.00396,,,6.062762816,3.017172434,NA,NA,independent,predator,mean,3.16755,2.00396,SE,0.98351,0.48945,NA,NA,NA,NA,
Olofsson_2015,Olofsson_2015_1,Olofsson_2015_a,111,Sweden,"text, fig. 2",p.753,Gallus_gallus,domestic fowl,Lasiommata_megera,wall brown butterfly,proportion1,proportion,Increase,number of flinching birds ,,eyespot,1,3.929,12.12422365,eyespot,no pattern,painted over eyespot on about half of the butterflies (Ôeyespot painted overÕ) and sham-painted an equally large area just beside the eyespot on the rest of the butterflies (Ôeyespot visibleÕ),real,butterfly,omnivore,both,juvenile,26,26,NA,NA,,,NA,NA,0.269230769,0.5,independent,predator,NA,7,13,NA,NA,NA,NA,NA,NA,NA,
Olofsson_2015,Olofsson_2015_1,Olofsson_2015_a,112,Sweden,"text, fig. 2",p.753,Gallus_gallus,domestic fowl,Lasiommata_megera,wall brown butterfly,proportion1,proportion,Increase,number of flinching plus moving away birds ,,eyespot,1,3.929,12.12422365,eyespot,no pattern,painted over eyespot on about half of the butterflies (Ôeyespot painted overÕ) and sham-painted an equally large area just beside the eyespot on the rest of the butterflies (Ôeyespot visibleÕ),real,butterfly,omnivore,both,juvenile,26,26,NA,NA,,,NA,NA,0.192307692,0.153846154,independent,predator,NA,5,4,NA,NA,NA,NA,NA,NA,NA,
Olofsson_2015,Olofsson_2015_1,Olofsson_2015_a,113,Sweden,"text, fig. 2",p.753,Gallus_gallus,domestic fowl,Lasiommata_megera,wall brown butterfly,proportion1,proportion,Increase,number of flight birds ,including wing flaps and/or jumping,eyespot,1,3.929,12.12422365,eyespot,no pattern,painted over eyespot on about half of the butterflies (Ôeyespot painted overÕ) and sham-painted an equally large area just beside the eyespot on the rest of the butterflies (Ôeyespot visibleÕ),real,butterfly,omnivore,both,juvenile,26,26,NA,NA,,,NA,NA,0.5,0.269230769,independent,predator,NA,13,7,NA,NA,NA,NA,NA,NA,NA,
Olofsson_2015,Olofsson_2015_1,Olofsson_2015_a,114,Sweden,text,p.753,Gallus_gallus,domestic fowl,Lasiommata_megera,wall brown butterfly,proportion1,proportion,Increase,number of call birds ,weak and intense alarm call,eyespot,1,3.929,12.12422365,eyespot,no pattern,painted over eyespot on about half of the butterflies (Ôeyespot painted overÕ) and sham-painted an equally large area just beside the eyespot on the rest of the butterflies (Ôeyespot visibleÕ),real,butterfly,omnivore,both,juvenile,26,26,NA,NA,,,NA,NA,0.653846154,0.576923077,independent,predator,NA,17,15,NA,NA,NA,NA,NA,NA,NA,
Olofsson_2015,Olofsson_2015_2,Olofsson_2015_a,115,Sweden,"text, fig. 3",p.754,Gallus_gallus,domestic fowl,Lasiommata_megera,wall brown butterfly,proportion1,proportion,Increase,number of flinching birds ,,eyespot,1,3.929,12.12422365,eyespot,no pattern,painted over eyespot on about half of the butterflies (Ôeyespot painted overÕ) and sham-painted an equally large area just beside the eyespot on the rest of the butterflies (Ôeyespot visibleÕ),real,butterfly,omnivore,both,adult,25,23,NA,NA,,,NA,NA,0.52173913,0.52173913,independent,predator,NA,12,12,NA,NA,NA,NA,NA,NA,NA,
Olofsson_2015,Olofsson_2015_2,Olofsson_2015_a,116,Sweden,"text, fig. 3",p.754,Gallus_gallus,domestic fowl,Lasiommata_megera,wall brown butterfly,proportion1,proportion,Increase,number of flinching plus moving away birds ,,eyespot,1,3.929,12.12422365,eyespot,no pattern,painted over eyespot on about half of the butterflies (Ôeyespot painted overÕ) and sham-painted an equally large area just beside the eyespot on the rest of the butterflies (Ôeyespot visibleÕ),real,butterfly,omnivore,both,adult,25,23,NA,NA,,,NA,NA,0.260869565,0.043478261,independent,predator,NA,6,1,NA,NA,NA,NA,NA,NA,NA,
Olofsson_2015,Olofsson_2015_1,Olofsson_2015_a,117,Sweden,text,p.754,Gallus_gallus,domestic fowl,Lasiommata_megera,wall brown butterfly,proportion1,proportion,Decrease,number of attack birds ,,eyespot,1,3.929,12.12422365,eyespot,no pattern,painted over eyespot on about half of the butterflies (Ôeyespot painted overÕ) and sham-painted an equally large area just beside the eyespot on the rest of the butterflies (Ôeyespot visibleÕ),real,butterfly,omnivore,both,adult,25,23,NA,NA,0.782608696,0.608695652,NA,NA,0.217391304,0.391304348,independent,predator,NA,5,9,NA,NA,NA,NA,NA,NA,NA,"GLM: Treatment:  x2 = 1.802, df = 1, p = 0.18"
Vallin_2005,Vallin_2005_1,Vallin_2005_a,118,Sweden,table. 1,p.1205,Parus_caeruleus,blue tit,Inachis_io,peacock butterfly,proportion1,proportion,Increase,survival,AM culculated the survival rate from raw data,eyespot,4,9.91,77.13246,eyespot,no pattern,no sound (wings cut to remove sound production) vs. no eyespots or sound (eyespots painted over and sound production removed),real,butterfly,omnivore,NA,NA,8,10,NA,NA,,,NA,NA,1,0.2,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Vallin_2005,Vallin_2005_2,Vallin_2005_a,119,Sweden,table. 1,p.1205,Parus_caeruleus,blue tit,Inachis_io,peacock butterfly,proportion1,proportion,Increase,survival,AM culculated the survival rate from raw data,eyespot,4,9.91,77.13246,eyespot,no pattern,no eyespots (eyespots painted over); eyespots (instead painted at the bases of the wings),real,butterfly,omnivore,NA,NA,9,10,NA,NA,,,NA,NA,1,0.5,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_1,Stevens_2007_a,120,UK,fig. 6,p.1221,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,black highly contrasting spots; 7.00mm,artificial,abstract_butterfly,NA,NA,NA,50,50,NA,NA,,,NA,NA,0.184211,0,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_2,Stevens_2007_a,121,UK,fig. 6,p.1221,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,white highly contrast-ing spots; 7.00mm,artificial,abstract_butterfly,NA,NA,NA,50,50,NA,NA,,,NA,NA,0.318421,0,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_3,Stevens_2007_b,122,UK,fig. 7,p.1222,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,7,38.48451,eyespot,no pattern,a pair of concentric circles of equal area with a black centre and white surround,artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.333747,0.138958,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_4,Stevens_2007_b,123,UK,fig. 7,p.1222,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,7,38.48451,eyespot,no pattern,a pair of concentric circles of equal width with a black centre and white surround,artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.497519,0.138958,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_5,Stevens_2007_b,124,UK,fig. 7,p.1222,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,donut; a pair of concentric circles of equal area with a white centre and black surround; 7.00mm ,artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.353598,0.138958,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_6,Stevens_2007_b,125,UK,fig. 7,p.1222,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,donut; a pair of concentric circles of equal width with a white centre and blacksurround; 7.00mm ,artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.472705,0.138958,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_7,Stevens_2007_b,126,UK,fig. 7,p.1222,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,semi circle; a pair of asymmetrical semi circles with a horizontal divide; 7.00mm ,artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.162531,0.138958,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_8,Stevens_2007_b,127,UK,fig. 7,p.1222,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,semi circle; a pair of symmetrical semicircles with a horizontaldivide; 7.00mm ,artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.152605,0.138958,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_9,Stevens_2007_b,128,UK,fig. 7,p.1222,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,semi circle; a pair of asymmetrical semi circles with a vertical divide; 7.00mm ,artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.229529,0.138958,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_10,Stevens_2007_b,129,UK,fig. 7,p.1222,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,semi circle; a pair of symmetrical semicircles with a vertical divide; 7.00mm ,artificial,abstract_butterfly,NA,NA,NA,80,80,NA,NA,,,NA,NA,0.246898,0.138958,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_11,Stevens_2007_c,130,UK,fig. 9,p.1223,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,7,38.48451,eyespot,no pattern,,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.351245,0.231979,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_12,Stevens_2007_c,131,UK,fig. 9,p.1223,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,8.38,38.48451,diamond,no pattern,same area to eyespot,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.23329,0.231979,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_13,Stevens_2007_c,132,UK,fig. 9,p.1223,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,8.38,38.48451,diamond,no pattern,inverted diamond; same area to eyespot,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.104849,0.231979,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_14,Stevens_2007_c,133,UK,fig. 9,p.1223,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,inverted circle; 7.00mm in diameter,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.1795,0.231979,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_15,Stevens_2007_d,134,UK,fig. 10,p.1223,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,7,38.48451,eyespot,no pattern,,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.570302,0.213666,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_16,Stevens_2007_d,135,UK,fig. 10,p.1223,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,8.38,38.48451,diamond,no pattern,dounut diamond; 7.00mm in width,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.570302,0.213666,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_17,Stevens_2007_d,136,UK,fig. 10,p.1223,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,8.38,38.48451,diamond,no pattern,black diamond; same area to eyespot,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.419185,0.213666,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_18,Stevens_2007_d,137,UK,fig. 10,p.1223,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,black,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.37293,0.213666,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_19,Stevens_2007_d,138,UK,fig. 10,p.1223,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,8.38,38.48451,diamond,no pattern,white; same area to eyespot,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.246781,0.213666,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens_2007,Stevens_2007_20,Stevens_2007_d,139,UK,fig. 10,p.1223,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,7,38.48451,circle,no pattern,white; 7.00mm in diameter,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.316163,0.213666,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Stubbins_2008,Stevens&Stubbins_2008_1,Stevens&Stubbins_2008_a,140,UK,fig. 3,p.1791,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,10,78.53982,circle,no pattern,white; 10.00mm in diameter,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.425685,0.050505,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_1,Stevens&Hardman_2008_a,141,UK,fig. 4,p.528,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,3,9,63.61725,eyespot,no pattern,,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.136157,0.025719,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_2,Stevens&Hardman_2008_a,142,UK,fig. 4,p.528,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,11,95.03318,eyespot,no pattern,,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.217852,0.025719,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_3,Stevens&Hardman_2008_a,143,UK,fig. 4,p.528,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,9,63.61725,eyespot,no pattern,,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.098336,0.025719,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_4,Stevens&Hardman_2008_a,144,UK,fig. 4,p.528,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,1,15,176.71459,eyespot,no pattern,,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.205749,0.025719,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_5,Stevens&Hardman_2008_a,145,UK,fig. 4,p.528,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,1,9,63.61725,eyespot,no pattern,,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.083207,0.025719,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_6,Stevens&Hardman_2008_b,146,UK,fig. 5,p.529,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,9,63.61725,eyespot,no pattern,,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.22819,0.058627,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_7,Stevens&Hardman_2008_b,147,UK,fig. 5,p.529,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,9.683,46.88024,lectangle,no pattern,a pair of squares with the same perimeter as eyespot; diagonal ,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.156728,0.058627,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_8,Stevens&Hardman_2008_b,148,UK,fig. 5,p.529,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,12.222,81,lectangle,no pattern,a pair of squares with the same width as eyespots; measured diagonal,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.362657,0.058627,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_9,Stevens&Hardman_2008_b,149,UK,fig. 5,p.529,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,11.49,63.61725,lectangle,no pattern,a pair of squares with the same area as eyespots; measured diagonal,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.22819,0.058627,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_10,Stevens&Hardman_2008_b,150,UK,fig. 5,p.529,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,10.727,43.05252,lectangle,no pattern,a pair of bars with the same perimeter as eyespots,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.199859,0.058627,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_11,Stevens&Hardman_2008_b,151,UK,fig. 5,p.529,none,none,none,none,proportion1,proportion,Increase,survival,,conspicuous,2,14.453,63.61725,lectangle,no pattern,a pair of bars with the same area as eyespots; measured diagonal,artificial,abstract_butterfly,NA,NA,NA,100,100,NA,NA,,,NA,NA,0.193516,0.058627,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_12,Stevens&Hardman_2008_c,152,UK,fig. 6,p.529,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,9,63.61725,eyespot,no pattern,the central black component in the center; measured diagonal,artificial,abstract_butterfly,NA,NA,NA,160,160,NA,NA,,,NA,NA,0.293233,0.120301,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_13,Stevens&Hardman_2008_c,153,UK,fig. 6,p.529,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,9,63.61725,eyespot,no pattern,the central black component displaced outward (externally) from thetarget midline,artificial,abstract_butterfly,NA,NA,NA,160,160,NA,NA,,,NA,NA,0.285714,0.120301,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Stevens&Hardman_2008,Stevens&Hardman_2008_14,Stevens&Hardman_2008_c,154,UK,fig. 6,p.529,none,none,none,none,proportion1,proportion,Increase,survival,,eyespot,2,9,63.61725,eyespot,no pattern,the central black componentdisplaced inward to the target midline,artificial,abstract_butterfly,NA,NA,NA,160,160,NA,NA,,,NA,NA,0.225564,0.120301,independent,prey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
